,SPECTRUM,GALAXY,SN,CONST_SN,CONST_GAL,Z,A_v,Phase,Band,Frac(SN),Frac(gal),CHI2/dof,CHI2/dof2
21,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,Ia-02cx like/2005hk/LRIS phase-band : -4.57B,2.0810199,0.08121014,0.076,2.0,-4.57,B,0.9065425,0.0934575,178.38246,0.32730725
22,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,Ibn/2006jc/AFOSC phase-band : 3.0B,0.6489677,0.25401714,0.074,0.4,3.0,B,0.77041245,0.22958754,171.7556,0.3284046
23,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,IIb/PS15bgt/AFOSC phase-band : 13.0B,2.0162053,0.14170866,0.098,2.0,13.0,B,0.8075881,0.19241188,170.33334,0.32882884
24,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,SLSN-I/2017egm/KAST phase-band : 6.62B,1.0742608,0.11906277,0.094,1.6,6.62,B,0.88401705,0.11598297,170.0789,0.3308928
25,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,Ia 91T-like/2017pp/ALFOSC phase-band : 0.26B,1.7222874,0.029433671,0.088,2.0,0.26,B,0.9640929,0.035907082,180.58058,0.33134052
26,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,super_chandra/2012dn/LRIS phase-band : -8.51B,1.3265911,0.08424516,0.13,1.6,-8.51,B,0.88852346,0.111476555,176.71788,0.33155325
27,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,Sc,II/2012aw/AFOSC phase-band : 2.13B,1.4721675,0.0037757258,0.076,1.4,2.13,B,0.99477726,0.0052227085,174.80754,0.33170313
28,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,SLSN-I/2017egm/ALFOSC phase-band : 3.33B,0.70492995,0.13178027,0.104,0.2,3.33,B,0.886307,0.11369302,177.72897,0.334077
29,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,TDE H/ASASSN-14ae/MODS1 phase-band : 19.19B,0.7496567,0.4258648,0.062,0.6,19.19,B,0.62063146,0.37936854,170.24463,0.33711806
30,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,TDE H+He/ASASSN-14li/DIS phase-band : 9.91B,0.21269415,0.51778406,0.09,-1.4,9.91,B,0.7531455,0.2468545,166.38051,0.34024644
31,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,super_chandra/2009dc/CAFOS phase-band : 8.0B,0.8863473,0.117743,0.07,0.8,8.0,B,0.87217253,0.12782744,185.52875,0.3404197
32,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,Ibn/PS1-12sk/ALFOSC phase-band : 3.87g,0.83107275,0.15972692,0.072,0.2,3.87,g,0.86340344,0.13659653,183.66597,0.3420223
33,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,super_chandra/2007if/SNIFS phase-band : -3.5B,2.049091,0.095811866,0.05,2.0,-3.5,B,0.8846572,0.11534281,186.79329,0.34273997
34,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,II-flash/2013fs_early/ALFOSC phase-band : -3.81B,0.8012318,0.023183482,0.094,-0.2,-3.81,B,0.98727137,0.012728625,179.31544,0.34683838
35,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB2,Ic-BL/1998bw/EFOSC2-3.6 phase-band : -5.0B,1.6346546,0.042704355,0.05,2.0,-5.0,B,0.9205279,0.079472095,189.43776,0.3475922
36,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB2,Ia 99aa-like/1999aa/ALFOSC phase-band : -10.0B,0.5334196,0.0041512433,0.02,-1.6,-10.0,B,0.99768436,0.0023156675,190.18558,0.35024968
37,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,IIb-flash/2013cu_early/ALFOSC phase-band : -3.99V,0.6644609,0.1496228,0.09,-0.4,-3.99,V,0.8939,0.10610005,183.55952,0.35097423
38,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB3,SLSN-I/2017egm/ALFOSC phase-band : -3.65B,0.52919245,0.1010072,0.092,-0.6,-3.65,B,0.93180275,0.06819726,188.73868,0.3521244
39,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,Sa,II-flash/2013fs_early/ALFOSC phase-band : -2.79B,0.80038273,0.003864878,0.08,-0.4,-2.79,B,0.99774635,0.0022536628,184.61148,0.35366184
40,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,E,II/2012aw/BC-Ekar phase-band : -7.74B,1.2535101,0.05464598,0.15,0.4,-7.74,B,0.9684813,0.031518724,181.85588,0.35449487
41,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,Sc,SLSN-I/2017egm/KAST phase-band : -18.39B,0.5252202,0.009692003,0.114,-1.4,-18.39,B,0.99518484,0.004815164,184.5971,0.35705438
42,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB1,II-flash/2013fs_early/LRIS phase-band : -4.43B,0.41414347,0.13626066,0.15,-1.0,-4.43,B,0.90651697,0.09348306,200.03937,0.37958133
43,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB1,II-flash/2016bkv_early/FLOYDS-N phase-band : -3.13B,0.37058192,0.15611681,0.144,-1.4,-3.13,B,0.9056695,0.09433048,206.60248,0.39427954
44,T2m3ws-20211115.125303-0067.p12_SN_binned.txt,SB1,SLSN-I/Gaia16apd/ALFOSC phase-band : -15.16B,0.40960884,0.111989774,0.15,-1.6,-15.16,B,0.9347667,0.065233275,217.13304,0.40209824
